,Timestamp,Verified Water Level
799,2021/10/22 07:54,-2.18
800,2021/10/22 08:00,-2.18
801,2021/10/22 08:06,-2.16
802,2021/10/22 08:12,-2.13
803,2021/10/22 08:18,-2.11
804,2021/10/22 08:24,-2.07
805,2021/10/22 08:30,-2.02
806,2021/10/22 08:36,-1.92
807,2021/10/22 08:42,-1.85
808,2021/10/22 08:48,-1.76
809,2021/10/22 08:54,-1.72
810,2021/10/22 09:00,-1.66
811,2021/10/22 09:06,-1.6
812,2021/10/22 09:12,-1.5
813,2021/10/22 09:18,-1.45
814,2021/10/22 09:24,-1.38
815,2021/10/22 09:30,-1.35
816,2021/10/22 09:36,-1.28
817,2021/10/22 09:42,-1.21
818,2021/10/22 09:48,-1.13
819,2021/10/22 09:54,-1.07
820,2021/10/22 10:00,-0.98
821,2021/10/22 10:06,-0.92
822,2021/10/22 10:12,-0.85
823,2021/10/22 10:18,-0.78
824,2021/10/22 10:24,-0.7
825,2021/10/22 10:30,-0.62
826,2021/10/22 10:36,-0.54
827,2021/10/22 10:42,-0.46
828,2021/10/22 10:48,-0.37
829,2021/10/22 10:54,-0.28
830,2021/10/22 11:00,-0.17
831,2021/10/22 11:06,-0.06
832,2021/10/22 11:12,0.05
833,2021/10/22 11:18,0.18
834,2021/10/22 11:24,0.28
835,2021/10/22 11:30,0.39
836,2021/10/22 11:36,0.52
837,2021/10/22 11:42,0.64
838,2021/10/22 11:48,0.76
839,2021/10/22 11:54,0.85
840,2021/10/22 12:00,0.95
841,2021/10/22 12:06,1.05
842,2021/10/22 12:12,1.15
843,2021/10/22 12:18,1.21
844,2021/10/22 12:24,1.29
845,2021/10/22 12:30,1.4
846,2021/10/22 12:36,1.48
847,2021/10/22 12:42,1.55
848,2021/10/22 12:48,1.62
849,2021/10/22 12:54,1.69
850,2021/10/22 13:00,1.78
851,2021/10/22 13:06,1.87
852,2021/10/22 13:12,1.94
853,2021/10/22 13:18,1.99
854,2021/10/22 13:24,2.05
855,2021/10/22 13:30,2.11
856,2021/10/22 13:36,2.16
857,2021/10/22 13:42,2.21
858,2021/10/22 13:48,2.25
859,2021/10/22 13:54,2.28
860,2021/10/22 14:00,2.35
861,2021/10/22 14:06,2.38
862,2021/10/22 14:12,2.4
863,2021/10/22 14:18,2.42
864,2021/10/22 14:24,2.42
865,2021/10/22 14:30,2.4
866,2021/10/22 14:36,2.37
867,2021/10/22 14:42,2.34
868,2021/10/22 14:48,2.31
869,2021/10/22 14:54,2.28
870,2021/10/22 15:00,2.28
871,2021/10/22 15:06,2.22
872,2021/10/22 15:12,2.18
873,2021/10/22 15:18,2.09
874,2021/10/22 15:24,2.03
875,2021/10/22 15:30,1.97
876,2021/10/22 15:36,1.86
877,2021/10/22 15:42,1.8
878,2021/10/22 15:48,1.7
879,2021/10/22 15:54,1.64
880,2021/10/22 16:00,1.59
881,2021/10/22 16:06,1.51
882,2021/10/22 16:12,1.43
883,2021/10/22 16:18,1.36
884,2021/10/22 16:24,1.29
885,2021/10/22 16:30,1.2
886,2021/10/22 16:36,1.16
887,2021/10/22 16:42,1.05
888,2021/10/22 16:48,0.96
889,2021/10/22 16:54,0.88
890,2021/10/22 17:00,0.78
891,2021/10/22 17:06,0.66
892,2021/10/22 17:12,0.55
893,2021/10/22 17:18,0.43
894,2021/10/22 17:24,0.34
895,2021/10/22 17:30,0.24
896,2021/10/22 17:36,0.1
897,2021/10/22 17:42,-0.02
898,2021/10/22 17:48,-0.13
899,2021/10/22 17:54,-0.26
900,2021/10/22 18:00,-0.37
901,2021/10/22 18:06,-0.47
902,2021/10/22 18:12,-0.59
903,2021/10/22 18:18,-0.75
904,2021/10/22 18:24,-0.75
905,2021/10/22 18:30,-0.91
906,2021/10/22 18:36,-1.05
907,2021/10/22 18:42,-1.13
908,2021/10/22 18:48,-1.22
909,2021/10/22 18:54,-1.27
910,2021/10/22 19:00,-1.32
911,2021/10/22 19:06,-1.41
912,2021/10/22 19:12,-1.49
913,2021/10/22 19:18,-1.55
914,2021/10/22 19:24,-1.61
915,2021/10/22 19:30,-1.66
916,2021/10/22 19:36,-1.67
917,2021/10/22 19:42,-1.69
918,2021/10/22 19:48,-1.76
919,2021/10/22 19:54,-1.78
920,2021/10/22 20:00,-1.77
921,2021/10/22 20:06,-1.76
922,2021/10/22 20:12,-1.79
923,2021/10/22 20:18,-1.84
924,2021/10/22 20:24,-1.83
925,2021/10/22 20:30,-1.83
926,2021/10/22 20:36,-1.82
927,2021/10/22 20:42,-1.77
928,2021/10/22 20:48,-1.79
929,2021/10/22 20:54,-1.73
930,2021/10/22 21:00,-1.74
931,2021/10/22 21:06,-1.68
932,2021/10/22 21:12,-1.62
933,2021/10/22 21:18,-1.61
934,2021/10/22 21:24,-1.53
935,2021/10/22 21:30,-1.52
936,2021/10/22 21:36,-1.47
937,2021/10/22 21:42,-1.38
938,2021/10/22 21:48,-1.39
939,2021/10/22 21:54,-1.32
940,2021/10/22 22:00,-1.26
941,2021/10/22 22:06,-1.19
942,2021/10/22 22:12,-1.11
943,2021/10/22 22:18,-0.99
944,2021/10/22 22:24,-0.93
945,2021/10/22 22:30,-0.84
946,2021/10/22 22:36,-0.78
947,2021/10/22 22:42,-0.68
948,2021/10/22 22:48,-0.62
949,2021/10/22 22:54,-0.54
950,2021/10/22 23:00,-0.46
951,2021/10/22 23:06,-0.34
952,2021/10/22 23:12,-0.26
953,2021/10/22 23:18,-0.2
954,2021/10/22 23:24,-0.09
955,2021/10/22 23:30,-0.04
956,2021/10/22 23:36,0.1
957,2021/10/22 23:42,0.18
958,2021/10/22 23:48,0.26
959,2021/10/22 23:54,0.31
